2026-07-02T09:00:19+05:30 | API | service=api-gateway | user=trainer | ip=10.0.0.5 | GET /api/reports/export | status=204 | rt=262ms | risk=safe:10 | msg="GET /api/reports/export 204 in 262ms (next.js: 49ms, application-code: 168ms)"
2026-07-02T18:29:09+05:30 | BROWSER | component=DashboardChart | page=/billing | ua="Edge/126 Windows" | risk=frontend_runtime_risk:69 | error="[browser] Uncaught Error: ChunkLoadError: Loading chunk failed at DashboardChart component"
2026-07-02T18:29:42+05:30 | BROWSER | component=UserWalletCard | page=/SIEM-Learning-path | ua="MobileChrome/126 Android" | risk=frontend_runtime_risk:61 | error="[browser] Uncaught Error: TypeError: Failed to fetch at UserWalletCard component"
2026-07-02T18:30:38+05:30 | BROWSER | component=AdminMemberModal | page=/admin | ua="Chrome/126 Windows" | risk=frontend_runtime_risk:66 | error="[browser] Uncaught Error: Unhandled Runtime Error: Cannot read properties of undefined at AdminMemberModal component"
2026-07-02T18:30:53+05:30 | BROWSER | component=DashboardChart | page=/reports | ua="Edge/126 Windows" | risk=frontend_runtime_risk:53 | error="[browser] Uncaught Error: Hydration failed because the server rendered text did not match the client at DashboardChart component"
2026-07-02T18:31:50+05:30 | BROWSER | component=LandingPage | page=/reports | ua="MobileChrome/126 Android" | risk=frontend_runtime_risk:57 | error="[browser] Uncaught Error: ChunkLoadError: Loading chunk failed at LandingPage component"
2026-07-02T18:32:43+05:30 | BROWSER | component=LandingPage | page=/login | ua="Chrome/126 Windows" | risk=frontend_runtime_risk:56 | error="[browser] Uncaught Error: Unhandled Runtime Error: Cannot read properties of undefined at LandingPage component"
2026-07-02T18:33:37+05:30 | BROWSER | component=ScheduleBanner | page=/learning-paths | ua="MobileChrome/126 Android" | risk=frontend_runtime_risk:51 | error="[browser] Uncaught Error: TypeError: Failed to fetch at ScheduleBanner component"
2026-07-02T18:33:49+05:30 | BROWSER | component=UserWalletCard | page=/admin | ua="MobileChrome/126 Android" | risk=frontend_runtime_risk:61 | error="[browser] Uncaught Error: ChunkLoadError: Loading chunk failed at UserWalletCard component"
2026-07-02T18:34:33+05:30 | BROWSER | component=AdminMemberModal | page=/SIEM-Learning-path | ua="Chrome/126 Windows" | risk=frontend_runtime_risk:75 | error="[browser] Uncaught Error: ChunkLoadError: Loading chunk failed at AdminMemberModal component"
2026-07-02T18:35:09+05:30 | BROWSER | component=DashboardChart | page=/SIEM-Learning-path | ua="MobileChrome/126 Android" | risk=frontend_runtime_risk:60 | error="[browser] Uncaught Error: Hydration failed because the server rendered text did not match the client at DashboardChart component"
2026-07-02T18:35:21+05:30 | BROWSER | component=UserWalletCard | page=/reports | ua="MobileChrome/126 Android" | risk=frontend_runtime_risk:73 | error="[browser] Uncaught Error: ChunkLoadError: Loading chunk failed at UserWalletCard component"
2026-07-02T18:35:52+05:30 | BROWSER | component=AdminMemberModal | page=/SIEM-Learning-path | ua="MobileChrome/126 Android" | risk=frontend_runtime_risk:63 | error="[browser] Uncaught Error: ChunkLoadError: Loading chunk failed at AdminMemberModal component"
2026-07-02T18:36:00+05:30 | BROWSER | component=LearningJourney | page=/SIEM-Learning-path | ua="MobileChrome/126 Android" | risk=frontend_runtime_risk:62 | error="[browser] Uncaught Error: ChunkLoadError: Loading chunk failed at LearningJourney component"
2026-07-02T18:36:12+05:30 | BROWSER | component=LearningJourney | page=/admin | ua="Chrome/126 Windows" | risk=frontend_runtime_risk:74 | error="[browser] Uncaught Error: ChunkLoadError: Loading chunk failed at LearningJourney component"
2026-07-02T18:36:33+05:30 | BROWSER | component=UserWalletCard | page=/SIEM-Learning-path | ua="Chrome/126 Windows" | risk=frontend_runtime_risk:62 | error="[browser] Uncaught Error: ChunkLoadError: Loading chunk failed at UserWalletCard component"
2026-07-02T18:36:55+05:30 | BROWSER | component=AdminMemberModal | page=/settings | ua="Chrome/126 Windows" | risk=frontend_runtime_risk:68 | error="[browser] Uncaught Error: Unhandled Runtime Error: Cannot read properties of undefined at AdminMemberModal component"
2026-07-02T18:37:15+05:30 | BROWSER | component=DashboardChart | page=/learning-paths | ua="MobileChrome/126 Android" | risk=frontend_runtime_risk:72 | error="[browser] Uncaught Error: ChunkLoadError: Loading chunk failed at DashboardChart component"
2026-07-02T18:37:47+05:30 | BROWSER | component=AdminMemberModal | page=/billing | ua="Chrome/126 Windows" | risk=frontend_runtime_risk:71 | error="[browser] Uncaught Error: Unhandled Runtime Error: Cannot read properties of undefined at AdminMemberModal component"
2026-07-02T18:38:43+05:30 | BROWSER | component=AdminMemberModal | page=/login | ua="MobileChrome/126 Android" | risk=frontend_runtime_risk:53 | error="[browser] Uncaught Error: ChunkLoadError: Loading chunk failed at AdminMemberModal component"
2026-07-02T18:39:21+05:30 | BROWSER | component=LearningJourney | page=/courses | ua="Chrome/126 Windows" | risk=frontend_runtime_risk:76 | error="[browser] Uncaught Error: TypeError: Failed to fetch at LearningJourney component"
2026-07-02T18:39:54+05:30 | BROWSER | component=UserWalletCard | page=/login | ua="MobileChrome/126 Android" | risk=frontend_runtime_risk:57 | error="[browser] Uncaught Error: Hydration failed because the server rendered text did not match the client at UserWalletCard component"
2026-07-02T18:40:18+05:30 | BROWSER | component=ScheduleBanner | page=/billing | ua="Chrome/126 Windows" | risk=frontend_runtime_risk:74 | error="[browser] Uncaught Error: Unhandled Runtime Error: Cannot read properties of undefined at ScheduleBanner component"
2026-07-02T18:40:30+05:30 | BROWSER | component=LandingPage | page=/learning-paths | ua="Chrome/126 Windows" | risk=frontend_runtime_risk:54 | error="[browser] Uncaught Error: TypeError: Failed to fetch at LandingPage component"
2026-07-02T18:40:53+05:30 | BROWSER | component=DashboardChart | page=/reports | ua="Edge/126 Windows" | risk=frontend_runtime_risk:58 | error="[browser] Uncaught Error: Unhandled Runtime Error: Cannot read properties of undefined at DashboardChart component"
2026-07-02T18:41:12+05:30 | BROWSER | component=ScheduleBanner | page=/settings | ua="Chrome/126 Windows" | risk=frontend_runtime_risk:69 | error="[browser] Uncaught Error: Unhandled Runtime Error: Cannot read properties of undefined at ScheduleBanner component"
2026-07-02T18:41:36+05:30 | BROWSER | component=AdminMemberModal | page=/SIEM-Learning-path | ua="MobileChrome/126 Android" | risk=frontend_runtime_risk:70 | error="[browser] Uncaught Error: Unhandled Runtime Error: Cannot read properties of undefined at AdminMemberModal component"
2026-07-02T18:42:06+05:30 | BROWSER | component=LandingPage | page=/learning-paths | ua="Chrome/126 Windows" | risk=frontend_runtime_risk:64 | error="[browser] Uncaught Error: Hydration failed because the server rendered text did not match the client at LandingPage component"
2026-07-02T18:42:42+05:30 | BROWSER | component=DashboardChart | page=/login | ua="Edge/126 Windows" | risk=frontend_runtime_risk:76 | error="[browser] Uncaught Error: ChunkLoadError: Loading chunk failed at DashboardChart component"
2026-07-02T18:43:08+05:30 | BROWSER | component=LearningJourney | page=/login | ua="Edge/126 Windows" | risk=frontend_runtime_risk:51 | error="[browser] Uncaught Error: Hydration failed because the server rendered text did not match the client at LearningJourney component"
2026-07-02T18:43:55+05:30 | BROWSER | component=LandingPage | page=/courses | ua="Edge/126 Windows" | risk=frontend_runtime_risk:68 | error="[browser] Uncaught Error: Unhandled Runtime Error: Cannot read properties of undefined at LandingPage component"
2026-07-02T18:44:17+05:30 | SYSTEM | service=worker-service | host=web-01 | event=sudo_attempt | user=analyst | ip=45.67.21.88 | risk=auth_risk:68 | msg="worker-service: sudo attempt detected on host app-01"
2026-07-02T18:44:32+05:30 | SYSTEM | service=nginx | host=gateway-01 | event=cpu_spike | user=trainer | ip=10.0.0.8 | risk=system_risk:51 | msg="nginx: cpu spike detected on host gateway-01"
2026-07-02T18:46:15+05:30 | SYSTEM | service=scheduler | host=api-01 | event=nginx_reload | user=devops | ip=10.0.0.8 | risk=safe:17 | msg="scheduler: nginx reload detected on host worker-01"
2026-07-02T18:48:05+05:30 | SYSTEM | service=nginx | host=api-01 | event=disk_warning | user=finance_user | ip=192.168.1.12 | risk=system_risk:64 | msg="nginx: disk warning detected on host app-01"
2026-07-02T18:48:44+05:30 | SYSTEM | service=linux-host | host=db-01 | event=memory_pressure | user=trainer | ip=192.168.1.11 | risk=system_risk:65 | msg="linux-host: memory pressure detected on host worker-01"
2026-07-02T18:50:24+05:30 | SYSTEM | service=scheduler | host=web-01 | event=disk_warning | user=admin | ip=185.220.101.45 | risk=system_risk:76 | msg="scheduler: disk warning detected on host gateway-01"
2026-07-02T18:51:43+05:30 | SYSTEM | service=worker-service | host=app-01 | event=ssh_login_failed | user=hr_user | ip=192.168.1.11 | risk=security_risk:86 | msg="worker-service: ssh login failed detected on host app-01"
2026-07-02T18:53:05+05:30 | SYSTEM | service=worker-service | host=app-01 | event=disk_warning | user=keerthi | ip=45.67.21.88 | risk=system_risk:48 | msg="worker-service: disk warning detected on host worker-01"
2026-07-02T18:54:10+05:30 | SYSTEM | service=redis | host=app-01 | event=memory_pressure | user=student02 | ip=10.0.0.8 | risk=system_risk:61 | msg="redis: memory pressure detected on host gateway-01"
2026-07-02T18:55:23+05:30 | SYSTEM | service=scheduler | host=web-01 | event=nginx_reload | user=guest | ip=10.0.0.5 | risk=safe:12 | msg="scheduler: nginx reload detected on host gateway-01"
2026-07-02T18:56:57+05:30 | SYSTEM | service=worker-service | host=api-01 | event=service_restart | user=student01 | ip=198.51.100.42 | risk=safe:19 | msg="worker-service: service restart detected on host worker-01"
2026-07-02T18:58:20+05:30 | SYSTEM | service=worker-service | host=app-02 | event=nginx_reload | user=guest | ip=192.168.1.12 | risk=safe:15 | msg="worker-service: nginx reload detected on host gateway-01"
2026-07-02T19:00:06+05:30 | SYSTEM | service=nginx | host=app-02 | event=ssh_login_failed | user=keerthi | ip=192.168.1.11 | risk=auth_risk:78 | msg="nginx: ssh login failed detected on host worker-01"
2026-07-02T19:00:31+05:30 | SYSTEM | service=nginx | host=db-01 | event=disk_warning | user=hr_user | ip=88.214.26.18 | risk=system_risk:46 | msg="nginx: disk warning detected on host app-01"
2026-07-02T19:02:35+05:30 | SYSTEM | service=redis | host=api-01 | event=sudo_attempt | user=admin | ip=10.0.0.5 | risk=auth_risk:63 | msg="redis: sudo attempt detected on host app-01"
2026-07-02T19:03:21+05:30 | SYSTEM | service=scheduler | host=app-01 | event=disk_warning | user=keerthi | ip=10.0.0.5 | risk=system_risk:70 | msg="scheduler: disk warning detected on host gateway-01"
2026-07-02T19:03:49+05:30 | SYSTEM | service=redis | host=app-01 | event=cpu_spike | user=guest | ip=203.0.113.90 | risk=system_risk:56 | msg="redis: cpu spike detected on host app-01"
2026-07-02T19:04:53+05:30 | SYSTEM | service=scheduler | host=db-01 | event=ssh_login_failed | user=devops | ip=192.168.1.12 | risk=auth_risk:76 | msg="scheduler: ssh login failed detected on host app-01"
2026-07-02T19:06:50+05:30 | SYSTEM | service=redis | host=worker-01 | event=memory_pressure | user=manager | ip=91.240.118.73 | risk=system_risk:59 | msg="redis: memory pressure detected on host app-01"
2026-07-02T19:08:28+05:30 | SYSTEM | service=worker-service | host=api-01 | event=service_restart | user=student01 | ip=10.0.0.5 | risk=safe:19 | msg="worker-service: service restart detected on host gateway-01"
2026-07-02T19:09:39+05:30 | SYSTEM | service=scheduler | host=app-01 | event=cpu_spike | user=hr_user | ip=185.220.101.45 | risk=system_risk:67 | msg="scheduler: cpu spike detected on host gateway-01"
2026-07-02T19:11:33+05:30 | SYSTEM | service=scheduler | host=app-01 | event=cpu_spike | user=devops | ip=172.16.0.21 | risk=system_risk:68 | msg="scheduler: cpu spike detected on host gateway-01"
2026-07-02T19:12:23+05:30 | SYSTEM | service=redis | host=app-01 | event=worker_retry | user=keerthi | ip=192.168.1.11 | risk=system_risk:68 | msg="redis: worker retry detected on host app-01"
2026-07-02T19:14:09+05:30 | SYSTEM | service=redis | host=worker-01 | event=nginx_reload | user=devops | ip=88.214.26.18 | risk=safe:11 | msg="redis: nginx reload detected on host worker-01"
2026-07-02T19:14:39+05:30 | SYSTEM | service=redis | host=api-01 | event=disk_warning | user=finance_user | ip=192.168.1.11 | risk=system_risk:50 | msg="redis: disk warning detected on host worker-01"
2026-07-02T19:16:41+05:30 | SYSTEM | service=worker-service | host=db-01 | event=cpu_spike | user=api_bot | ip=45.67.21.88 | risk=system_risk:71 | msg="worker-service: cpu spike detected on host gateway-01"
2026-07-02T19:17:05+05:30 | SYSTEM | service=linux-host | host=db-01 | event=disk_warning | user=finance_user | ip=198.51.100.42 | risk=system_risk:71 | msg="linux-host: disk warning detected on host app-01"
2026-07-02T19:18:20+05:30 | SYSTEM | service=scheduler | host=db-01 | event=worker_retry | user=finance_user | ip=103.14.88.2 | risk=system_risk:46 | msg="scheduler: worker retry detected on host gateway-01"
2026-07-02T19:19:33+05:30 | SYSTEM | service=nginx | host=app-01 | event=nginx_reload | user=finance_user | ip=192.168.1.11 | risk=safe:7 | msg="nginx: nginx reload detected on host app-01"
2026-07-02T19:21:33+05:30 | SYSTEM | service=scheduler | host=gateway-01 | event=ssh_login_failed | user=devops | ip=10.0.0.8 | risk=security_risk:91 | msg="scheduler: ssh login failed detected on host gateway-01"
2026-07-02T19:23:02+05:30 | SYSTEM | service=worker-service | host=gateway-01 | event=cpu_spike | user=manager | ip=192.168.2.15 | risk=system_risk:49 | msg="worker-service: cpu spike detected on host app-01"
2026-07-02T19:23:19+05:30 | SYSTEM | service=scheduler | host=app-02 | event=disk_warning | user=api_bot | ip=192.168.1.12 | risk=system_risk:49 | msg="scheduler: disk warning detected on host app-01"
2026-07-02T19:25:20+05:30 | SYSTEM | service=nginx | host=worker-01 | event=cpu_spike | user=trainer | ip=203.0.113.90 | risk=system_risk:61 | msg="nginx: cpu spike detected on host worker-01"
2026-07-02T19:26:30+05:30 | SYSTEM | service=linux-host | host=web-01 | event=nginx_reload | user=trainer | ip=103.14.88.2 | risk=safe:25 | msg="linux-host: nginx reload detected on host worker-01"
2026-07-02T19:28:25+05:30 | SYSTEM | service=nginx | host=worker-01 | event=cpu_spike | user=trainer | ip=10.0.0.5 | risk=system_risk:55 | msg="nginx: cpu spike detected on host gateway-01"
2026-07-02T19:30:07+05:30 | SYSTEM | service=redis | host=worker-01 | event=worker_retry | user=support | ip=91.240.118.73 | risk=system_risk:68 | msg="redis: worker retry detected on host app-01"
2026-07-02T19:32:04+05:30 | SYSTEM | service=nginx | host=app-02 | event=service_restart | user=hr_user | ip=185.220.101.45 | risk=safe:16 | msg="nginx: service restart detected on host worker-01"
2026-07-02T19:33:16+05:30 | SYSTEM | service=scheduler | host=gateway-01 | event=disk_warning | user=api_bot | ip=192.168.1.12 | risk=system_risk:77 | msg="scheduler: disk warning detected on host gateway-01"
2026-07-02T19:34:42+05:30 | SYSTEM | service=nginx | host=app-01 | event=disk_warning | user=student01 | ip=192.168.1.11 | risk=system_risk:76 | msg="nginx: disk warning detected on host worker-01"
2026-07-02T19:36:30+05:30 | SYSTEM | service=scheduler | host=gateway-01 | event=ssh_login_failed | user=admin | ip=88.214.26.18 | risk=auth_risk:55 | msg="scheduler: ssh login failed detected on host app-01"
2026-07-02T19:37:34+05:30 | SYSTEM | service=scheduler | host=app-02 | event=memory_pressure | user=api_bot | ip=10.0.0.8 | risk=system_risk:59 | msg="scheduler: memory pressure detected on host app-01"
2026-07-02T19:38:21+05:30 | SYSTEM | service=linux-host | host=api-01 | event=ssh_login_failed | user=manager | ip=185.220.101.45 | risk=security_risk:89 | msg="linux-host: ssh login failed detected on host worker-01"
2026-07-02T19:39:08+05:30 | SYSTEM | service=redis | host=app-01 | event=memory_pressure | user=guest | ip=10.0.0.8 | risk=system_risk:71 | msg="redis: memory pressure detected on host gateway-01"
2026-07-02T19:40:26+05:30 | SYSTEM | service=linux-host | host=worker-01 | event=cpu_spike | user=admin | ip=10.0.0.5 | risk=system_risk:59 | msg="linux-host: cpu spike detected on host gateway-01"
2026-07-02T19:41:21+05:30 | SYSTEM | service=nginx | host=app-02 | event=worker_retry | user=finance_user | ip=45.67.21.88 | risk=system_risk:71 | msg="nginx: worker retry detected on host app-01"
2026-07-02T19:41:59+05:30 | SYSTEM | service=nginx | host=app-02 | event=service_restart | user=trainer | ip=91.240.118.73 | risk=safe:20 | msg="nginx: service restart detected on host gateway-01"
2026-07-02T19:42:42+05:30 | SYSTEM | service=linux-host | host=api-01 | event=memory_pressure | user=analyst | ip=45.67.21.88 | risk=system_risk:78 | msg="linux-host: memory pressure detected on host gateway-01"
2026-07-02T19:44:33+05:30 | SYSTEM | service=scheduler | host=worker-01 | event=cpu_spike | user=api_bot | ip=192.168.1.11 | risk=system_risk:63 | msg="scheduler: cpu spike detected on host app-01"
2026-07-02T19:46:17+05:30 | SYSTEM | service=linux-host | host=gateway-01 | event=worker_retry | user=guest | ip=192.168.1.12 | risk=system_risk:47 | msg="linux-host: worker retry detected on host gateway-01"
2026-07-02T19:46:51+05:30 | SYSTEM | service=worker-service | host=app-02 | event=worker_retry | user=support | ip=45.67.21.88 | risk=system_risk:51 | msg="worker-service: worker retry detected on host worker-01"
2026-07-02T19:48:39+05:30 | SYSTEM | service=scheduler | host=web-01 | event=ssh_login_failed | user=api_bot | ip=192.168.1.11 | risk=auth_risk:64 | msg="scheduler: ssh login failed detected on host app-01"
2026-07-02T19:50:07+05:30 | SYSTEM | service=redis | host=web-01 | event=memory_pressure | user=john | ip=103.14.88.2 | risk=system_risk:74 | msg="redis: memory pressure detected on host worker-01"
2026-07-02T19:52:04+05:30 | SYSTEM | service=scheduler | host=app-01 | event=service_restart | user=guest | ip=192.168.1.12 | risk=safe:5 | msg="scheduler: service restart detected on host worker-01"
2026-07-02T19:53:27+05:30 | SYSTEM | service=scheduler | host=gateway-01 | event=memory_pressure | user=keerthi | ip=88.214.26.18 | risk=system_risk:52 | msg="scheduler: memory pressure detected on host worker-01"
2026-07-02T19:54:05+05:30 | SYSTEM | service=nginx | host=worker-01 | event=service_restart | user=keerthi | ip=172.16.0.21 | risk=safe:10 | msg="nginx: service restart detected on host app-01"
2026-07-02T19:55:04+05:30 | SYSTEM | service=redis | host=worker-01 | event=ssh_login_failed | user=api_bot | ip=172.16.0.33 | risk=security_risk:92 | msg="redis: ssh login failed detected on host worker-01"
2026-07-02T19:57:05+05:30 | SYSTEM | service=linux-host | host=gateway-01 | event=sudo_attempt | user=manager | ip=192.168.2.15 | risk=auth_risk:63 | msg="linux-host: sudo attempt detected on host gateway-01"
2026-07-02T19:57:41+05:30 | SYSTEM | service=worker-service | host=app-02 | event=sudo_attempt | user=support | ip=203.0.113.90 | risk=auth_risk:63 | msg="worker-service: sudo attempt detected on host gateway-01"
2026-07-02T19:58:57+05:30 | SYSTEM | service=redis | host=web-01 | event=nginx_reload | user=keerthi | ip=91.240.118.73 | risk=safe:19 | msg="redis: nginx reload detected on host worker-01"
2026-07-02T20:00:07+05:30 | SYSTEM | service=worker-service | host=app-01 | event=nginx_reload | user=api_bot | ip=198.51.100.42 | risk=safe:19 | msg="worker-service: nginx reload detected on host worker-01"
2026-07-02T20:00:33+05:30 | SYSTEM | service=redis | host=db-01 | event=worker_retry | user=student02 | ip=172.16.0.21 | risk=system_risk:46 | msg="redis: worker retry detected on host gateway-01"
2026-07-02T20:01:44+05:30 | SYSTEM | service=linux-host | host=app-02 | event=worker_retry | user=finance_user | ip=91.240.118.73 | risk=system_risk:66 | msg="linux-host: worker retry detected on host worker-01"
2026-07-02T20:02:22+05:30 | SYSTEM | service=linux-host | host=worker-01 | event=nginx_reload | user=hr_user | ip=185.220.101.45 | risk=safe:7 | msg="linux-host: nginx reload detected on host gateway-01"
2026-07-02T20:03:41+05:30 | SYSTEM | service=redis | host=api-01 | event=sudo_attempt | user=hr_user | ip=172.16.0.33 | risk=auth_risk:57 | msg="redis: sudo attempt detected on host worker-01"
2026-07-02T20:05:08+05:30 | SYSTEM | service=nginx | host=app-02 | event=nginx_reload | user=john | ip=172.16.0.33 | risk=safe:8 | msg="nginx: nginx reload detected on host worker-01"
2026-07-02T20:07:04+05:30 | SYSTEM | service=linux-host | host=db-01 | event=cpu_spike | user=admin | ip=192.168.1.11 | risk=system_risk:63 | msg="linux-host: cpu spike detected on host app-01"
2026-07-02T20:08:59+05:30 | SYSTEM | service=nginx | host=api-01 | event=worker_retry | user=manager | ip=192.168.1.10 | risk=system_risk:72 | msg="nginx: worker retry detected on host gateway-01"
2026-07-02T20:10:52+05:30 | SYSTEM | service=worker-service | host=api-01 | event=disk_warning | user=john | ip=192.168.1.12 | risk=system_risk:73 | msg="worker-service: disk warning detected on host gateway-01"
2026-07-02T20:12:03+05:30 | SYSTEM | service=redis | host=app-02 | event=ssh_login_failed | user=student02 | ip=198.51.100.42 | risk=security_risk:84 | msg="redis: ssh login failed detected on host gateway-01"
2026-07-02T20:13:44+05:30 | SYSTEM | service=linux-host | host=app-02 | event=ssh_login_failed | user=support | ip=91.240.118.73 | risk=auth_risk:57 | msg="linux-host: ssh login failed detected on host gateway-01"
2026-07-02T20:14:34+05:30 | SYSTEM | service=redis | host=worker-01 | event=ssh_login_failed | user=manager | ip=10.0.0.8 | risk=security_risk:96 | msg="redis: ssh login failed detected on host app-01"
2026-07-02T20:16:14+05:30 | SYSTEM | service=nginx | host=gateway-01 | event=service_restart | user=keerthi | ip=192.168.1.10 | risk=safe:8 | msg="nginx: service restart detected on host gateway-01"
2026-07-02T20:16:38+05:30 | SYSTEM | service=linux-host | host=web-01 | event=cpu_spike | user=student02 | ip=172.16.0.21 | risk=system_risk:45 | msg="linux-host: cpu spike detected on host gateway-01"
2026-07-02T20:17:09+05:30 | SYSTEM | service=nginx | host=web-01 | event=sudo_attempt | user=keerthi | ip=88.214.26.18 | risk=auth_risk:55 | msg="nginx: sudo attempt detected on host worker-01"
2026-07-02T20:19:00+05:30 | SYSTEM | service=linux-host | host=gateway-01 | event=memory_pressure | user=devops | ip=203.0.113.90 | risk=system_risk:74 | msg="linux-host: memory pressure detected on host app-01"
2026-07-02T20:20:31+05:30 | SYSTEM | service=linux-host | host=web-01 | event=disk_warning | user=devops | ip=203.0.113.90 | risk=system_risk:57 | msg="linux-host: disk warning detected on host app-01"
2026-07-02T20:21:49+05:30 | SYSTEM | service=worker-service | host=app-01 | event=cpu_spike | user=manager | ip=203.0.113.90 | risk=system_risk:52 | msg="worker-service: cpu spike detected on host app-01"
2026-07-02T20:23:24+05:30 | SYSTEM | service=redis | host=worker-01 | event=worker_retry | user=finance_user | ip=10.0.0.5 | risk=system_risk:59 | msg="redis: worker retry detected on host gateway-01"
2026-07-02T20:24:53+05:30 | SYSTEM | service=linux-host | host=app-02 | event=disk_warning | user=student02 | ip=192.168.1.10 | risk=system_risk:71 | msg="linux-host: disk warning detected on host worker-01"
2026-07-02T20:27:02+05:30 | SYSTEM | service=redis | host=app-02 | event=service_restart | user=manager | ip=192.168.1.12 | risk=safe:20 | msg="redis: service restart detected on host worker-01"
2026-07-02T20:28:40+05:30 | SYSTEM | service=linux-host | host=worker-01 | event=nginx_reload | user=api_bot | ip=10.0.0.5 | risk=safe:9 | msg="linux-host: nginx reload detected on host app-01"
2026-07-02T20:29:13+05:30 | SYSTEM | service=redis | host=app-01 | event=service_restart | user=manager | ip=185.220.101.45 | risk=safe:20 | msg="redis: service restart detected on host worker-01"
2026-07-02T20:29:36+05:30 | SYSTEM | service=linux-host | host=api-01 | event=sudo_attempt | user=keerthi | ip=192.168.1.12 | risk=security_risk:86 | msg="linux-host: sudo attempt detected on host gateway-01"
2026-07-02T20:31:46+05:30 | SYSTEM | service=worker-service | host=worker-01 | event=worker_retry | user=devops | ip=192.168.1.11 | risk=system_risk:78 | msg="worker-service: worker retry detected on host gateway-01"
2026-07-02T20:32:33+05:30 | SYSTEM | service=scheduler | host=api-01 | event=nginx_reload | user=trainer | ip=88.214.26.18 | risk=safe:18 | msg="scheduler: nginx reload detected on host worker-01"
2026-07-02T20:33:59+05:30 | SYSTEM | service=worker-service | host=gateway-01 | event=cpu_spike | user=api_bot | ip=192.168.1.12 | risk=system_risk:59 | msg="worker-service: cpu spike detected on host app-01"
2026-07-02T20:34:33+05:30 | SYSTEM | service=linux-host | host=db-01 | event=service_restart | user=manager | ip=192.168.1.12 | risk=safe:12 | msg="linux-host: service restart detected on host app-01"
2026-07-02T20:36:08+05:30 | SYSTEM | service=nginx | host=app-02 | event=sudo_attempt | user=manager | ip=103.14.88.2 | risk=security_risk:85 | msg="nginx: sudo attempt detected on host worker-01"
2026-07-02T20:37:06+05:30 | SYSTEM | service=worker-service | host=db-01 | event=sudo_attempt | user=manager | ip=88.214.26.18 | risk=security_risk:96 | msg="worker-service: sudo attempt detected on host app-01"
2026-07-02T20:38:12+05:30 | SYSTEM | service=worker-service | host=web-01 | event=service_restart | user=hr_user | ip=91.240.118.73 | risk=safe:24 | msg="worker-service: service restart detected on host gateway-01"
2026-07-02T20:38:51+05:30 | SYSTEM | service=redis | host=app-02 | event=sudo_attempt | user=analyst | ip=10.0.0.8 | risk=security_risk:83 | msg="redis: sudo attempt detected on host app-01"
2026-07-02T20:39:12+05:30 | SYSTEM | service=scheduler | host=worker-01 | event=worker_retry | user=manager | ip=203.0.113.90 | risk=system_risk:46 | msg="scheduler: worker retry detected on host app-01"
2026-07-02T20:40:15+05:30 | SYSTEM | service=linux-host | host=app-01 | event=nginx_reload | user=admin | ip=172.16.0.33 | risk=safe:23 | msg="linux-host: nginx reload detected on host gateway-01"
2026-07-02T20:40:36+05:30 | SYSTEM | service=worker-service | host=worker-01 | event=ssh_login_failed | user=student02 | ip=10.0.0.5 | risk=auth_risk:76 | msg="worker-service: ssh login failed detected on host worker-01"
2026-07-02T20:41:26+05:30 | SYSTEM | service=scheduler | host=db-01 | event=nginx_reload | user=student01 | ip=172.16.0.21 | risk=safe:16 | msg="scheduler: nginx reload detected on host worker-01"
2026-07-02T20:43:12+05:30 | SYSTEM | service=redis | host=db-01 | event=memory_pressure | user=guest | ip=185.220.101.45 | risk=system_risk:53 | msg="redis: memory pressure detected on host gateway-01"
2026-07-02T20:44:29+05:30 | SYSTEM | service=nginx | host=api-01 | event=service_restart | user=student02 | ip=192.168.1.10 | risk=safe:10 | msg="nginx: service restart detected on host gateway-01"
2026-07-02T20:46:05+05:30 | SYSTEM | service=linux-host | host=app-02 | event=cpu_spike | user=trainer | ip=88.214.26.18 | risk=system_risk:55 | msg="linux-host: cpu spike detected on host app-01"
2026-07-02T20:46:42+05:30 | SYSTEM | service=linux-host | host=web-01 | event=sudo_attempt | user=support | ip=91.240.118.73 | risk=security_risk:96 | msg="linux-host: sudo attempt detected on host gateway-01"
2026-07-02T20:47:58+05:30 | SYSTEM | service=worker-service | host=web-01 | event=sudo_attempt | user=student02 | ip=172.16.0.33 | risk=auth_risk:77 | msg="worker-service: sudo attempt detected on host worker-01"
2026-07-02T20:49:32+05:30 | SYSTEM | service=linux-host | host=db-01 | event=memory_pressure | user=support | ip=203.0.113.90 | risk=system_risk:66 | msg="linux-host: memory pressure detected on host app-01"
2026-07-02T20:50:49+05:30 | SYSTEM | service=redis | host=web-01 | event=sudo_attempt | user=student01 | ip=192.168.2.15 | risk=security_risk:84 | msg="redis: sudo attempt detected on host app-01"
2026-07-02T20:51:40+05:30 | SYSTEM | service=worker-service | host=worker-01 | event=worker_retry | user=manager | ip=203.0.113.90 | risk=system_risk:57 | msg="worker-service: worker retry detected on host gateway-01"
2026-07-02T20:52:59+05:30 | SYSTEM | service=scheduler | host=api-01 | event=service_restart | user=devops | ip=203.0.113.90 | risk=safe:3 | msg="scheduler: service restart detected on host worker-01"
2026-07-02T20:53:22+05:30 | SYSTEM | service=redis | host=web-01 | event=nginx_reload | user=john | ip=103.14.88.2 | risk=safe:2 | msg="redis: nginx reload detected on host gateway-01"
